X,Y,POI_ID,NAME,UNIT_SUITE,ADDRESS,DELIV_MODE,CITY,MAF,PROV,POST_CODE,LOCATION,PHONE,FAX,TOLL_FREE,WEBSITE,EPOI_TYPE,CAF,SIC_1,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,NAICS_1,NAICS_2,NAICS_3,NAICS_4,NAICS_5,SIC_MJ_GRP,SIC_DIV,X,Y,PREC_CODE,ATTRIBCODE,STATUS,COMM_NAME,GRP_IND,FOOD_TYPE
-123.92331926200001,49.129049439600003,POI4958165,COUNTRY GROCER,,82 12 ST,0.000000,NANAIMO,Nanaimo,BC,V9R 6R6,0.000000,250-753-7545,250-753-6800,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.923319,49.129049,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.012712,49.280791,POI3411863,YUMMY YUMMY SUSHI,,4152 HASTINGS ST,0.000000,BURNABY,Burnaby,BC,V5C 2J4,0.000000,604-291-9669,,0.000000,,0.000000,ADD894374,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.012712,49.280791,1,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.698619,48.776926,POI3045751,TOTEM TOWN PANTRY,,320 TRANS CANADA HWY,0.000000,DUNCAN,DUNCAN,BC,V9L 3R2,0.000000,250-746-8180,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.698619,48.776926,5,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.914322185,49.2012870939,POI3411558,HOCKEY FANS CONVENIENCE,,885 CARNARVON ST,0.000000,NEW WESTMINSTER,New Westminster,BC,V3M 1G2,0.000000,604-527-8393,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.914322,49.201287,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.84604830000001,49.1631345,POI1893744,GILL'S MOTORS,,9085 KING GEORGE HWY,0.000000,SURREY,Surrey,BC,V3V 5V7,0.000000,604-590-8111,,0.000000,,0.000000,ADD789532,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-122.846048,49.163134,4,2,0.000000,0.000000,0.000000,Gas Stations
-122.892982,49.231361,POI3411559,MAC'S CONVENIENCE STORE,,485 COLUMBIA ST E,0.000000,NEW WESTMINSTER,New Westminster,BC,V3L 3X6,0.000000,604-395-8110,,0.000000,,0.000000,ADD1227605,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.892982,49.231361,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-119.583082565,49.476101994,POI1862976,CERTIGARD (PETRO-CANADA),,2020 MAIN ST,0.000000,PENTICTON,Penticton,BC,V2A 5H4,0.000000,250-493-1984,250-493-1810,0.000000,http://www.petro-canada.com/certigard,0.000000,ADD959660,55410000,75380000,54110000,50740000,51710000,00000000,44719,811111,44511,42172,42271,55,G,-119.583083,49.476102,4,2,0.000000,0.000000,0.000000,Gas Stations
-122.928783,49.206244,POI3411554,4 WAY STOP MARKET,,438 TWELFTH ST,0.000000,NEW WESTMINSTER,NEW WESTMINSTER,BC,V3M 4H8,0.000000,604-521-1898,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.928783,49.206244,5,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.79396637799999,53.919867386500002,POI3046664,MR G - STORE NO 10,,490 OSPIKA BLVD S,0.000000,PRINCE GEORGE,Prince George,BC,V2M 3R3,0.000000,250-562-4194,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.793966,53.919867,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-120.788793,50.11159,POI4844105,M&M MEAT SHOPS,,2051 VOGHT ST,0.000000,MERRITT,Merritt,BC,,0.000000,250-315-2348,,0.000000,,0.000000,ADD1237380,54110000,00000000,00000000,00000000,00000000,00000000,44511,44522,44521,45439,53311,54,G,-120.788793,50.111590,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-119.264311,52.83122,POI3046658,MARKET PLACE IGA,,PO BOX 130,0.000000,VALEMOUNT,VALEMOUNT,BC,V0E 2Z0,0.000000,250-566-4331,,0.000000,http://marketplaceiga.com,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-119.264311,52.831220,8,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.113875,49.2632907,POI4115350,BROADWAY MINI MART,,453 BROADWAY W,0.000000,VANCOUVER,Vancouver,BC,V5Y 1R4,0.000000,778-371-8919,,0.000000,,0.000000,ADD842729,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.113875,49.263291,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-124.369977471,49.289367568599999,POI4009074,ERRINGTON STORE,,1544 GRAFTON AVE,0.000000,NANAIMO F,Nanaimo,BC,,0.000000,250-248-3641,,0.000000,,0.000000,ADD826715,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-124.369977,49.289368,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-124.315028,49.318732,POI4009076,SAVE ON FOODS - GAS BAR,,,0.000000,PARKSVILLE,PARKSVILLE,BC,,0.000000,250-248-7223,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,42241,00000,00000,00000,54,G,-124.315028,49.318732,8,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-132.13572821299999,54.009516165199997,POI4396375,MASSET GROCERY LTD,,1605 OLD BEACH RD,0.000000,MASSET,MASSET,BC,V0T 1M0,0.000000,250-626-3666,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-132.135728,54.009516,5,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.242349,49.40012,POI3415776,SNUG COVE GENERAL STORE,,471 BOWEN ISLD TRNK,0.000000,BOWEN ISLAND,WEST VANCOUVER,BC,V0N 1G0,0.000000,604-947-9619,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.242349,49.400120,8,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.107041,49.045907,POI4604072,TSATSU GAS,,101 TSAWWASSEN RD S,0.000000,TSAWWASSEN,TSAWWASSEN,BC,V4M 4G2,0.000000,604-943-8156,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.107041,49.045907,6,2,0.000000,0.000000,0.000000,Gas Stations
-123.069892444,49.264349946899998,POI4617248,FOOD STOP,,2287 COMMERCIAL DR,0.000000,VANCOUVER,Vancouver,BC,V5N 4B6,0.000000,604-251-2329,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.069892,49.264350,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-121.87894787899999,49.080380524600002,POI1903048,POINTA VISTA REPAIR,,48708 CHILLIWACK LAKE RD,0.000000,CHILLIWACK,Fraser Valley,BC,V4Z 1A6,0.000000,604-858-3814,,0.000000,,0.000000,,55410000,50130000,75380000,50930000,58120000,00000000,44719,42112,811111,42193,72211,55,G,-121.878948,49.080381,4,2,0.000000,0.000000,0.000000,Gas Stations
-123.072511326,49.320328955100003,POI3416002,KANSAI JAPANESE RESTAURANT,,1315 LONSDALE AVE,0.000000,NORTH VANCOUVER,North Vancouver,BC,V7M 2H7,0.000000,604-986-0063,604-986-0668,0.000000,,0.000000,,54110000,58120000,00000000,00000000,00000000,00000000,44511,72211,00000,00000,00000,54,G,-123.072511,49.320329,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-124.315507,49.321472,POI3055271,BRIT FOODS,,166 ISLAND HWY W,0.000000,PARKSVILLE,Parksville,BC,V9P2P3,0.000000,250-248-0097,,0.000000,,0.000000,ADD888190,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-124.315507,49.321472,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.916191,49.2011245,POI4421554,HAYASHI SUSHI JAPANESE RESTAURANT,,78 10 ST,0.000000,NEW WESTMINSTER,NEW WESTMINSTER,BC,V3M 3X3,0.000000,604-527-1194,604-527-1176,0.000000,,0.000000,ADD1230246,54110000,58120000,00000000,00000000,00000000,00000000,44511,72211,00000,00000,00000,54,G,-122.916191,49.201124,5,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-120.283521,50.67835,POI1865759,VALLEYVIEW CHEVRON TOWN PANTRY,,1795 TRANS CANADA HWY E,0.000000,KAMLOOPS,KAMLOOPS,BC,V2C 3Z6,0.000000,250-374-1338,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-120.283521,50.678350,5,2,0.000000,0.000000,0.000000,Gas Stations
-124.56164653499999,49.307322633200002,POI3055252,MEADOWOOD CONVENIENCE STORE,,1221 MEADOWOOD WAY,0.000000,QUALICUM BEACH,NANAIMO,BC,V9K 2S4,0.000000,250-752-7108,250-752-7128,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,44512,00000,00000,00000,54,G,-124.561647,49.307323,5,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-120.168461,53.301347,POI3894125,MARKET PLACE IGA,,PO BOX 130,0.000000,MCBRIDE,MCBRIDE,BC,V0J 2E0,0.000000,250-569-2712,,0.000000,http://marketplaceiga.com,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-120.168461,53.301347,8,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.78232010000001,53.9202084,POI5257164,SAVE ON FOODS - SPRUCELAND - MAIN NUMBER,,555 CENTRAL ST W,0.000000,PRINCE GEORGE,Prince George,BC,V2M 3C6,0.000000,250-563-8112,,0.000000,,0.000000,ADD935532,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.782320,53.920208,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.799609938,49.030867136,POI2267687,FAIRMARKET,,1570 GEORGE ST,0.000000,WHITE ROCK,White Rock,BC,V4B 4A5,0.000000,604-531-3388,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.799610,49.030867,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.1250712,49.1553798,POI3420598,SAIGON CITY VIETNAMESE RESTAURANT,,9040 BLUNDELL RD,0.000000,RICHMOND,Richmond,BC,V6Y 1K3,0.000000,604-247-1236,,0.000000,,0.000000,ADD936516,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.125071,49.155380,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.1301742,49.2785626,POI1939181,BURRARD CORNER STORE & FLOWERS,,1253 BURRARD ST,0.000000,VANCOUVER,Vancouver,BC,V6Z 1Z5,0.000000,604-685-6503,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.130174,49.278563,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.141286628,49.270783515200002,POI2269269,ISLAND WAY MARKET,,1612 1ST AVE W,0.000000,VANCOUVER,Vancouver,BC,V6J1G1,0.000000,604-736-9100,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.141287,49.270784,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.105237902,49.3221095452,POI1945538,PEMBERTON AUTO SERVICES LTD,,1110 W 15 ST,0.000000,NORTH VANCOUVER,North Vancouver,BC,V7P 1M9,0.000000,604-987-0022,,0.000000,,0.000000,ADD778609,55410000,75380000,00000000,00000000,00000000,00000000,44719,811111,00000,00000,00000,55,G,-123.105238,49.322110,4,2,0.000000,0.000000,0.000000,Gas Stations
-123.367443346,48.429274159800002,POI2271120,JIA HUA TRADING CO LTD,,561 FISGARD ST,0.000000,VICTORIA,Victoria,BC,V8W 1R5,0.000000,250-388-0829,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.367443,48.429274,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.115591952,49.249552104899998,POI2268716,CAMBIE FOOD STORE,,4071 CAMBIE ST,0.000000,VANCOUVER,Vancouver,BC,V5Z 2X9,0.000000,604-876-7710,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.115592,49.249552,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-117.797300956,50.239263918200002,POI4338910,ANDERSON'S AUTOMOTIVE SERVICES,,98 NELSON AVE N,0.000000,NAKUSP,Nakusp,BC,V0G 1R0,0.000000,250-265-3313,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-117.797301,50.239264,4,2,0.000000,0.000000,0.000000,Gas Stations
-120.79903,50.112199,POI2263014,CORNER MARKET,,1502 COLDWATER AVE,0.000000,MERRITT,Merritt,BC,V1K 1B8,0.000000,250-378-5336,,0.000000,,0.000000,ADD846770,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-120.799030,50.112199,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.07745595199999,49.225462002299999,POI2268482,SAVE & STAY FOOD STORE,,6495 KNIGHT ST,0.000000,VANCOUVER,Vancouver,BC,V5P 2V9,0.000000,604-327-6495,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.077456,49.225462,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.663806,49.104662,POI4698616,C&H MARKET,,20171 56 AVE,0.000000,LANGLEY,Langley,BC,V3A 3Y6,0.000000,604-534-4911,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-122.663806,49.104662,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-116.90228,49.862895,POI4338911,LARDEAU VALLEY SERVICE (2004),,12705 HIGHWAY 31,0.000000,MEADOW CREEK,CENTRAL KOOTENAY,BC,,0.000000,250-366-4374,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-116.902280,49.862895,5,2,0.000000,0.000000,0.000000,Gas Stations
-127.174281,54.778712,POI2261603,LI'L ROCK MARKET,,1065 MAIN ST,0.000000,SMITHERS,Smithers,BC,V0J2N0,0.000000,250-847-6019,,0.000000,,0.000000,ADD784963,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-127.174281,54.778712,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.656775,49.103945,POI4283333,MILNER ESSO FAX LINE,,,0.000000,LANGLEY,LANGLEY,BC,,0.000000,604-530-3701,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-122.656775,49.103945,8,2,0.000000,0.000000,0.000000,Gas Stations
-123.12362806199999,49.2795181376,POI2269561,ASH MARKET,,780 NELSON ST,0.000000,VANCOUVER,Vancouver,BC,V6Z 1A8,0.000000,604-681-8227,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.123628,49.279518,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.470096,48.440882,POI1963269,GOODVIEW FAMILY RESTAURANT,,1913 SOOKE RD,0.000000,COLWOOD,Colwood,BC,V9B 1V9,0.000000,250-474-0822,,0.000000,http://www.goodviewrestaurant.com,0.000000,ADD775983,54110000,58120000,00000000,00000000,00000000,00000000,44511,72211,00000,00000,00000,54,G,-123.470096,48.440882,2,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-121.451159,49.918718,POI2261662,FRASER CANYON MARKET 1991,,TRANS-CANADA HWY,0.000000,BOSTON BAR,FRASER VALLEY,BC,V0K 1C0,0.000000,604-867-9422,604-867-9762,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-121.451159,49.918718,5,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.06783830000001,49.2545494,POI3457054,FINDLAY CONVENIENT STORE & CAFE,,3378 FINDLAY ST,0.000000,VANCOUVER,Vancouver,BC,V5N 4E7,0.000000,604-875-0059,,0.000000,,0.000000,ADD790831,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.067838,49.254549,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-122.4439459,52.9649628,POI5244170,MOHAWK MAPLE PARK SERVICE,,2272 MAPLE DR,0.000000,QUESNEL,Quesnel,BC,V2J5S4,0.000000,250-747-1295,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-122.443946,52.964963,1,2,0.000000,0.000000,0.000000,Gas Stations
-122.4927,52.97843,POI5244171,QUESNEL PETRO-CANADA FAX LINE,,,0.000000,QUESNEL,QUESNEL,BC,,0.000000,250-992-8602,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-122.492700,52.978430,8,2,0.000000,0.000000,0.000000,Gas Stations
-122.657899079,49.1051504474,POI5145477,SOHI'S INCREDIBLE INDIAN CUISINE,,20345 FRASER HWY,0.000000,LANGLEY,Langley,BC,V3A 4E8,0.000000,778-278-7777,778-278-3311,0.000000,http://sohisrestaurants.ca,0.000000,ADD871895,54110000,58120000,00000000,00000000,00000000,00000000,44511,72211,00000,00000,00000,54,G,-122.657899,49.105150,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.10875192500001,49.282188917600003,POI2407076,G 8 FOOD STORE,,166 HASTINGS ST W,0.000000,VANCOUVER,Vancouver,BC,V6B 1G8,0.000000,604-687-6872,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.108752,49.282189,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.8437411,49.1741365,POI4538945,G S QUALITY MEATS DELI,,590 NORTH RD,0.000000,GABRIOLA,Nanaimo,BC,V0R 1X3,0.000000,250-247-8828,,0.000000,,0.000000,ADD951886,54110000,00000000,00000000,00000000,00000000,00000000,44511,44521,00000,00000,00000,54,G,-123.843741,49.174137,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-124.075558237,49.250736814600003,POI4538946,LANTZVILLE MARKET,,7201 LANTZVILLE RD,0.000000,NANAIMO C,Lantzville,BC,V0R 2H0,0.000000,250-390-4232,250-390-4230,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-124.075558,49.250737,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.332535,48.461367,POI3022109,DARVIC ENTERPRISES LTD,,1580 CEDAR HILL CROSS RD,0.000000,SAANICH,Saanich,BC,V8P 2P5,0.000000,250-477-2421,,0.000000,,0.000000,ADD955095,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-123.332535,48.461367,2,2,0.000000,0.000000,0.000000,Gas Stations
-123.137777,49.326644,POI2409121,FRASERVIEW PRODUCT MART,,5 PARK ROYAL S,0.000000,CAPILANO 5,CAPILANO 5,BC,V7T 1A1,0.000000,604-913-2429,,0.000000,,0.000000,ADD1229233,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.137777,49.326644,5,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.11519019000001,49.258699467,POI3426176,JUN SUSHI,,3007 CAMBIE ST,0.000000,VANCOUVER,Vancouver,BC,V5Z 4N2,0.000000,604-676-8690,,0.000000,,0.000000,ADD823595,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.115190,49.258699,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.113179915,49.283714165900001,POI3426180,SPIN ROLL SUSHI,,535 W PENDER ST,0.000000,VANCOUVER,Vancouver,BC,V6B 1V5,0.000000,604-801-6363,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.113180,49.283714,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.131820996,49.2774859811,POI3426182,SUSHI OSAKA,,1361 BURRARD ST,0.000000,VANCOUVER,Vancouver,BC,V6Z 1Z7,0.000000,604-677-2677,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.131821,49.277486,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.12368853300001,49.287412552500001,POI2406668,MELVILLE MARKET,,1170 MELVILLE ST,0.000000,VANCOUVER,Vancouver,BC,V6E 4P6,0.000000,604-681-9997,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.123689,49.287413,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.069984787,49.259589222599999,POI2408631,SHOP'N SAVE FOOD STORE,,2785 COMMERCIAL DR,0.000000,VANCOUVER,Vancouver,BC,V5N 4C5,0.000000,604-872-5444,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.069985,49.259589,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.1011678,49.2613429,POI3425320,NW GROCERY,,2687 MAIN ST,0.000000,VANCOUVER,Vancouver,BC,V5T 3E7,0.000000,604-675-9790,,0.000000,,0.000000,ADD968038,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.101168,49.261343,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-117.710618,49.097158,POI5241923,WARFIELD SHELL,,,0.000000,TRAIL,TRAIL,BC,,0.000000,250-368-6049,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-117.710618,49.097158,8,2,0.000000,0.000000,0.000000,Gas Stations
-125.285239562,50.014536178100002,POI3506335,QUINSAM SERVICE STATION PARTNERSHIP,,150 BRANT DR,0.000000,QUINSAM 12,Quinsam 12,BC,V9H1V8,0.000000,250-286-1504,,0.000000,,0.000000,,55410000,00000000,00000000,00000000,00000000,00000000,44719,00000,00000,00000,00000,55,G,-125.285240,50.014536,4,2,0.000000,0.000000,0.000000,Gas Stations
-123.065642367,49.224828912,POI3425324,PINOY Q MART,,6526 VICTORIA DR,0.000000,VANCOUVER,Vancouver,BC,V5P 3X9,0.000000,604-325-1001,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.065642,49.224829,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
-123.090317778,49.247132047599997,POI3425280,ALING PINING,,4245 FRASER ST,0.000000,VANCOUVER,Vancouver,BC,V5V 4G1,0.000000,604-873-0519,,0.000000,,0.000000,,54110000,00000000,00000000,00000000,00000000,00000000,44511,00000,00000,00000,00000,54,G,-123.090318,49.247132,4,2,0.000000,0.000000,0.000000,Supermarkets and Other Grocery Stores
